actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5
4.919456958770752 -1.4690774244121094 -1.8571574687957764 2.384923143977783 -1.5963414351092737 3.3389735221862793 -0.05865580146419849 -0.7218830233841304 0.5445427559789291 -0.018551437496758458 2.844922069668932 -0.8972972523064794
4.919480800628662 -1.4691551488688965 -1.8571768999099731 2.3849198061176757 -1.5963547865497034 3.3390302658081055 -0.058642079380833635 -0.7219072693453543 0.5444714397775678 -0.01850830741266954 2.844953762873543 -0.897139110824404
4.91947603225708 -1.4690774244121094 -1.8571724891662598 2.384923143977783 -1.5963881651507776 3.3389899730682373 -0.05863547999677915 -0.7218794622600799 0.5445297639152138 -0.018576149081244085 2.8448844197932064 -0.8972450003943435
4.919522285461426 -1.469142274265625 -1.857114315032959 2.384890003795288 -1.5963457266436976 3.338998556137085 -0.0586064454422007 -0.7219159848677174 0.5445230604304685 -0.018609835397069893 2.844929371173175 -0.8972032599656371
4.919467449188232 -1.4690774244121094 -1.8571768999099731 2.38487355291333 -1.5963791052447718 3.3390140533447266 -0.058649995804067864 -0.7218716944960236 0.5445162606599804 -0.01852506108791995 2.84492160649773 -0.8971740755132256
4.91943883895874 -1.4690936368754883 -1.857161045074463 2.3849198061176757 -1.5963504950152796 3.339055061340332 -0.058681999404381055 -0.7218871381014916 0.5445255249291303 -0.018413231886731638 2.8449139850219765 -0.8972487495541449
4.919459342956543 -1.4690807622722168 -1.8571566343307495 2.384927673930786 -1.596320931111471 3.338994264602661 -0.058662405935351256 -0.7218859675636633 0.5445418479885505 -0.018515870428597085 2.844931825670747 -0.8973063904304337
4.919492721557617 -1.4690850538066407 -1.857202410697937 2.384915514583252 -1.5963166395770472 3.3390183448791504 -0.058646377556135304 -0.7218772008395165 0.5445012624793449 -0.018525769739192753 2.844959444040201 -0.8972136717605073
4.919443607330322 -1.4690893453410645 -1.8571442365646362 2.384869261378906 -1.5963628927813929 3.339014768600464 -0.05866856837246376 -0.7218822532343885 0.5445322318698451 -0.01848320848021406 2.8449305861826915 -0.8972094258516414
4.91943883895874 -1.4690400597504158 -1.8571354150772095 2.384894533748291 -1.5963581244098108 3.3390183448791504 -0.05867635079074496 -0.721870154730003 0.5445780742429941 -0.01847070192885197 2.8448829861748814 -0.8973243134893463
4.919422626495361 -1.4690979284099122 -1.8571090698242188 2.384915514583252 -1.59633714357485 3.338960647583008 -0.05867521060204624 -0.721898865509815 0.54456412647475 -0.01851963795373425 2.844925017470305 -0.8973361000405425
4.919497013092041 -1.469114140873291 -1.8571857213974 2.384852810496948 -1.5963457266436976 3.3389813899993896 -0.05862801574584862 -0.7218820732989204 0.5444818204451777 -0.0185970866145116 2.844990179172282 -0.8971034593654621
4.919517517089844 -1.469090299015381 -1.8571478128433228 2.384870691890381 -1.596325699483053 3.338977813720703 -0.058616404392446 -0.7218868305388062 0.5445311406408889 -0.018623724431347147 2.8449524045455745 -0.897217869021989
4.919443607330322 -1.4691260618022461 -1.8571697473526 2.384878082866333 -1.5963085333453577 3.338982105255127 -0.05867276169433544 -0.7218914707733294 0.544491451991117 -0.018503434286601245 2.8450160906796635 -0.8971733006634778
