actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5
4.919878005981445 -1.470980965798237 -1.8524069786071777 2.3781725603291015 -1.5986235777484339 3.340630292892456 -0.057953965703352456 -0.7227636131855579 0.5453923525125902 -0.017848742552577603 2.844948918019138 -0.8903958158177692
4.919919490814209 -1.4709221434644242 -1.8523616790771484 2.378192349071167 -1.598602596913473 3.3406269550323486 -0.057929626710766735 -0.7227591220207741 0.5454719764115108 -0.017905726409739992 2.8448791881697795 -0.8905660153956182
4.919925689697266 -1.470947579746582 -1.85239839553833 2.378208799953125 -1.5985892454730433 3.3406195640563965 -0.05792625373154519 -0.7227622876147638 0.5454302717145643 -0.01791754365402075 2.8449186923200696 -0.8905120628880479
4.919869899749756 -1.4709281933358689 -1.8524107933044434 2.3781444269367675 -1.5985773245440882 3.3405730724334717 -0.05796386565588367 -0.722740150829803 0.5454235175261924 -0.017898657457183144 2.8449894801493483 -0.8904614404133749
4.919865608215332 -1.4709564757398148 -1.8523774147033691 2.3781682687946777 -1.598586384450094 3.3406028747558594 -0.05796635711327516 -0.7227613490765383 0.5454326296016256 -0.017854589297889297 2.8449581420759436 -0.8904904759901618
4.919934272766113 -1.4709356662682076 -1.852406620979309 2.378131552333496 -1.598581616078512 3.3405773639678955 -0.05791678328858454 -0.7227457200635459 0.5454187378906932 -0.017985769558413117 2.8449782006974447 -0.8904237467125037
4.919865608215332 -1.4709718984416504 -1.8524069786071777 2.3781890112110595 -1.598602596913473 3.3406524658203125 -0.05797229539456013 -0.7227627445628095 0.5454017122378275 -0.01779038204634254 2.8449480917168612 -0.8904394516265065
4.919849872589111 -1.4709118169597168 -1.8524351119995117 2.3782009321400146 -1.598564926777975 3.340576171875 -0.0579827403289642 -0.7227354184833535 0.545427723916378 -0.017860440984428266 2.844974145635398 -0.8905368698387708
4.919885635375977 -1.4709817332080384 -1.8523616790771484 2.378152056331299 -1.5985644499408167 3.340601682662964 -0.05795434361621042 -0.7227736615547478 0.5454243837846965 -0.01787437961373682 2.844986984268444 -0.8904638587716565
4.919865608215332 -1.4709267404726525 -1.852381706237793 2.3782052236744384 -1.5985310713397425 3.340630292892456 -0.05798575348122054 -0.7227566001080239 0.5454577898528503 -0.017791346476553293 2.8449579768102913 -0.8905986181651239
4.919878005981445 -1.4709595006755372 -1.8523859977722168 2.378147764796875 -1.5985444227801722 3.34059739112854 -0.057966557699405036 -0.7227593739813869 0.5454212323468759 -0.017860441918897848 2.84501025898005 -0.8904683730118709
4.919878005981445 -1.4709564608386536 -1.852381706237793 2.3781606394001464 -1.598621670399801 3.3405940532684326 -0.05794809317636068 -0.7227589208799433 0.5454273092382568 -0.017900646267416342 2.844935680324241 -0.8904548465169113
4.919910907745361 -1.470994309788086 -1.8523163795471191 2.3781563478657226 -1.598593537007467 3.340606212615967 -0.057927022881644016 -0.7227903065083742 0.5454498880137634 -0.01791795136793928 2.844932666711356 -0.8904921011528678
4.919885635375977 -1.4709565055421372 -1.8522812128067017 2.378201885814331 -1.5985272566424769 3.340585231781006 -0.05795597263863489 -0.7227915645425684 0.5455138829983602 -0.017884019524372956 2.844924903422266 -0.8906961390513933
4.919885635375977 -1.4709899437478562 -1.8523335456848145 2.378152056331299 -1.5985310713397425 3.3406436443328857 -0.057968126861009654 -0.722784739802113 0.5454395183187679 -0.017799945662763716 2.8449916336298835 -0.8905001764501966
4.919910907745361 -1.4709684190205117 -1.8523774147033691 2.378180428142212 -1.5985906759845179 3.340606212615967 -0.05793209329590372 -0.7227698180983475 0.545426488435519 -0.01791595945705774 2.844941989913738 -0.8904788566952475
4.919878005981445 -1.4709148195436974 -1.8523589372634888 2.3781606394001464 -1.5985844771014612 3.3405885696411133 -0.05795737024467601 -0.7227504722933047 0.5454745546702209 -0.017893172089568362 2.844927303353506 -0.8905623899280933
4.919852256774902 -1.4709445399096985 -1.8524478673934937 2.3781682687946777 -1.598609749470846 3.3406269550323486 -0.05797996862154784 -0.722739083684232 0.5453863579790647 -0.017810457179855403 2.8449731011536685 -0.8903972254804374
4.919897556304932 -1.4709639859250565 -1.8523502349853516 2.378152056331299 -1.598621670399801 3.340630292892456 -0.057939171093808584 -0.722769532685529 0.5454431275777624 -0.017877356695548213 2.8449122487751954 -0.8904643847410438
4.919861316680908 -1.4709400695613404 -1.8523898124694824 2.3782052236744384 -1.5985444227801722 3.3405940532684326 -0.05797809955654702 -0.722758371455796 0.5454431442343531 -0.01784238630072082 2.84497030057604 -0.8905707092764179
4.91990327835083 -1.4709311735681077 -1.8524303436279297 2.3781682687946777 -1.5985844771014612 3.3405940532684326 -0.05794241704766739 -0.7227417746693221 0.5454105020225443 -0.017919097700772293 2.844969205297658 -0.8904486667939596
4.919869899749756 -1.4709431242993851 -1.8523941040039062 2.3781563478657226 -1.5985949675189417 3.340585231781006 -0.05795999377035854 -0.7227507644438673 0.5454272856643823 -0.017889523371809934 2.844963729756055 -0.8904679918632712
4.9198737144470215 -1.470985398893692 -1.852370262145996 2.3781606394001464 -1.5985692183123987 3.340585231781006 -0.05795857330481832 -0.7227730699192197 0.5454173881784696 -0.017882801451776363 2.8449924957877823 -0.8904620364377548
4.919885635375977 -1.470935658817627 -1.8523731231689453 2.3781933027454834 -1.5985773245440882 3.340601682662964 -0.05795437480710214 -0.7227597653393661 0.5454554803889973 -0.017881482033853497 2.844929588614693 -0.8905590387339543
4.919824123382568 -1.4709400919130822 -1.8523982763290405 2.3782052236744384 -1.5985353628741663 3.340576171875 -0.058003931754472174 -0.7227542320394794 0.5454374815290645 -0.017810661835077377 2.8449969398103576 -0.8905750869326313
4.919878005981445 -1.4709765327027817 -1.8523659706115723 2.3781933027454834 -1.598581616078512 3.340585231781006 -0.05795225240323869 -0.7227753067648827 0.5454328549822925 -0.0178951658879943 2.844952988273114 -0.890516210227245
4.9198431968688965 -1.4709356439164658 -1.8523941040039062 2.3781606394001464 -1.5985601584063929 3.340634822845459 -0.05799740402242419 -0.722748673157873 0.5454326961857137 -0.017765348806906747 2.8449797228659444 -0.8904979260728588
4.919910907745361 -1.470952035193779 -1.8523902893066406 2.3781606394001464 -1.5985801855670374 3.3406436443328857 -0.05794425750338021 -0.7227589154570219 0.5454234319427794 -0.01785779220800423 2.844951495548666 -0.8904551176915086
4.919898986816406 -1.470947579746582 -1.8523616790771484 2.3781933027454834 -1.5985892454730433 3.3406436443328857 -0.05794883645605852 -0.7227677026623693 0.5454543054119394 -0.017846112918746194 2.8449065517736236 -0.8905410353535681
4.9198808670043945 -1.4709192526391526 -1.8524069786071777 2.378152056331299 -1.5986068884478968 3.3406269550323486 -0.05796016077314795 -0.7227393800669573 0.5454317765844919 -0.017851354095842698 2.844936900242676 -0.8904601511632886
4.919832706451416 -1.4709698420814057 -1.8523898124694824 2.3781768518635253 -1.5985444227801722 3.3405895233154297 -0.05799640497647997 -0.7227634041076016 0.545417054310977 -0.017807176607192346 2.845014796314575 -0.8904990724949919
