actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5
4.919467926025391 -1.4690815967372437 -1.857193946838379 2.3848976331898193 -1.59633714357485 3.3389852046966553 -0.05865338289855569 -0.7218731745536344 0.5445070447226538 -0.018547278922742553 2.844960970468899 -0.897206101509754
4.919439315795898 -1.4691231113723298 -1.857130765914917 2.384927435512207 -1.5963628927813929 3.3389313220977783 -0.05865047562087187 -0.7219041682834846 0.5445327825835833 -0.01859588145998113 2.844928691029798 -0.8972778865827623
4.919439315795898 -1.4690890845707436 -1.8571157455444336 2.384906454677246 -1.5963323752032679 3.3390302658081055 -0.05867922400858756 -0.7218948158049909 0.5445615217366448 -0.01844200983612711 2.8449118148692847 -0.8973122628772757
4.919508457183838 -1.4690860149315377 -1.8571183681488037 2.3848976331898193 -1.5964162985431116 3.3390228748321533 -0.05860945994594188 -0.7218935907305594 0.5445581055202063 -0.018589144616841382 2.8448324138476293 -0.8972437820290105
4.919488906860352 -1.4691098493388672 -1.85712730884552 2.384906454677246 -1.5963628927813929 3.339010715484619 -0.05863170859287678 -0.7219012789731243 0.5445381802435251 -0.01855352242445369 2.8448989110715432 -0.8972465297660572
4.919492244720459 -1.4691067722490807 -1.8571680784225464 2.384878082866333 -1.596365753804342 3.3390390872955322 -0.05863730883182082 -0.7218869864367089 0.5445030323920829 -0.018518078501320322 2.8449298572048916 -0.8971498746795821
4.919504165649414 -1.4691350621036072 -1.8571655750274658 2.384894533748291 -1.5963671843158167 3.3389809131622314 -0.05861423217552879 -0.7218998605388499 0.5444901663925146 -0.018618027724757645 2.84494563014574 -0.8971457844915317
4.919463634490967 -1.4691023540547867 -1.8571745157241821 2.384885712260864 -1.5963414351092737 3.3390347957611084 -0.05866307527292465 -0.7218838324355114 0.5445034426059537 -0.01847241134574729 2.844954720968489 -0.8971769864655285
4.91947603225708 -1.4690979284099122 -1.85712730884552 2.38487355291333 -1.5963957945453089 3.338998794555664 -0.05863294804456923 -0.7218907809752282 0.5445395778107516 -0.018567319558063778 2.8448913559638207 -0.8972055259675479
4.919487953186035 -1.4690696609071274 -1.8571475744247437 2.384923143977783 -1.5963414351092737 3.3390393257141113 -0.05864649253224618 -0.721885235475437 0.5445537002113242 -0.018502180155844816 2.8448869044585803 -0.8973017879347387
